municipality,nom_ent,nom_mun,margination,T_mortalidad,T_mortalidad_Rural,T_mortalidad_Urbano,pct_single,avg_children_born,pct_fem_primary_degree,insurance_none,avg_prenatal_consults
20487,Oaxaca,Santiago Tenango,-0.594683496,0,0,0,38.7,3.2,15.2,26,7.640246841
20488,Oaxaca,Santiago Tepetlapa,-0.522721374,0,0,0,29.6,4.2,-6,3,6.6875
20489,Oaxaca,Santiago Tetepec,0.043378114,0,0,0,36.7,3.1,17,71,6.538938349
20490,Oaxaca,Santiago Texcalcingo,0.498525618,0,0,0,35.1,3.4,8.4,72,5.450480769
20491,Oaxaca,Santiago Textitlán,-0.141085755,6.493506494,0,6.493506494,41.3,3.5,9.2,19,5.816896645
20492,Oaxaca,Santiago Tilantongo,0.273024922,0,0,0,31.9,3.7,6.4,31,6.90782563
20493,Oaxaca,Santiago Tillo,-0.843389512,0,0,0,31.3,2.8,15.2,2,6.491666667
20494,Oaxaca,Santiago Tlazoyaltepec,0.474711381,0,0,0,35.9,3.1,4.1,6,6.181895438
20495,Oaxaca,Santiago Xanica,0.350446498,0,0,0,35.9,3.1,9.9,8,6.192001047
20496,Oaxaca,Santiago Xiacuí,-1.043872593,0,0,0,35.6,2.7,25.6,5,6.849005716
20497,Oaxaca,Santiago Yaitepec,0.660879185,0,0,0,40.2,2.6,1.8,46,5.590481356
20498,Oaxaca,Santiago Yaveo,-0.088317389,2.89017341,0,2.89017341,35,3,8.6,25,6.654450736
20499,Oaxaca,Santiago Yolomécatl,-0.958768976,0,0,0,34.8,2.6,22.4,23,7.102565441
20500,Oaxaca,Santiago Yosondúa,-0.135223151,2.036659878,0,2.036659878,31.9,3.6,16.9,68,5.994032888
20501,Oaxaca,Santiago Yucuyachi,-0.257657447,0,0,0,30.9,4.1,11.3,6,6.663690476
20502,Oaxaca,Santiago Zacatepec,0.525897715,0,0,0,34.2,3.1,15.3,28,6.379278966
20503,Oaxaca,Santiago Zoochila,-0.5997,0,0,0,34,2.8,20.8,7,8.8
20504,Oaxaca,Nuevo Zoquiápam,-0.614977361,0,0,0,33.7,3.3,8.2,0,6.004992873
20505,Oaxaca,Santo Domingo Ingenio,-0.696154276,0,0,0,30.3,2.8,16.4,27,7.894592806
20506,Oaxaca,Santo Domingo Albarradas,-0.329107928,0,0,0,33.7,2.9,7.4,15,7.39375
20507,Oaxaca,Santo Domingo Armenta,0.021977978,0,0,0,36.9,3.5,9,27,5.526882628
20508,Oaxaca,Santo Domingo Chihuitán,-0.923870809,0,0,0,32.8,3.2,16.3,14,6.886942959
20509,Oaxaca,Santo Domingo de Morelos,0.499498407,0,0,0,37.8,3,14.3,67,5.779902249
20510,Oaxaca,Santo Domingo Ixcatlán,0.211411859,0,0,0,36.1,3,19,1,5.877777778
20511,Oaxaca,Santo Domingo Nuxaá,0.359286122,0,0,0,36.4,3.9,8.9,15,5.417639765
20512,Oaxaca,Santo Domingo Ozolotepec,0.206886418,43.47826087,0,43.47826087,45.7,3.5,-6,12,5.175
20513,Oaxaca,Santo Domingo Petapa,-0.388787991,2.262443439,2.673796791,0,31.9,2.9,19.8,152,6.996159684
20514,Oaxaca,Santo Domingo Roayaga,0.517208526,0,0,0,33.6,2.9,-6,33,5.233134921
20515,Oaxaca,Santo Domingo Tehuantepec,-0.744171401,0,0,0,34.6,2.4,20.4,575,6.351959687
20516,Oaxaca,Santo Domingo Teojomulco,-0.146523649,2.604166667,0,2.604166667,37.7,3.2,9.1,33,6.817840611
20517,Oaxaca,Santo Domingo Tepuxtepec,0.602473277,3.03030303,0,3.03030303,31.3,3.2,4.8,36,6.371178453
20518,Oaxaca,Santo Domingo Tlatayápam,-0.685319608,0,0,0,25.8,3.5,-6,0,5.777777778
20519,Oaxaca,Santo Domingo Tomaltepec,-0.646755161,0,0,0,31.5,2.4,13.9,25,7.409815129
20520,Oaxaca,Santo Domingo Tonalá,-0.438132602,0,0,0,33,3.2,9.7,82,6.596225845
20521,Oaxaca,Santo Domingo Tonaltepec,0.11166413,0,0,0,30.3,3.3,7.8,3,6
20522,Oaxaca,Santo Domingo Xagacía,0.256471228,0,0,0,33.8,3.4,4.1,29,6.188923395
20523,Oaxaca,Santo Domingo Yanhuitlán,-0.665780236,0,0,0,35.3,2.7,20.4,7,7.397136854
20524,Oaxaca,Santo Domingo Yodohino,-0.437862602,0,0,0,26.5,4,-6,1,6.916666667
20525,Oaxaca,Santo Domingo Zanatepec,-0.532347611,0,0,0,29.6,3,18.9,46,5.972943212
20526,Oaxaca,Santos Reyes Nopala,0.128495327,0,0,0,37.9,2.8,18.3,63,6.463597974
20527,Oaxaca,Santos Reyes Pápalo,0.056849346,5.154639175,0,5.154639175,31.3,3.4,-6,10,7.485573658
20528,Oaxaca,Santos Reyes Tepejillo,-0.027843693,0,0,0,27.1,3.4,4.2,17,6.969017094
20529,Oaxaca,Santos Reyes Yucuná,0.818104505,8.474576271,0,8.474576271,40.8,3.7,0,22,4.109947514
20530,Oaxaca,Santo Tomás Jalieza,-0.166286204,0,0,0,31.4,2.7,8.5,30,5.947777223
20531,Oaxaca,Santo Tomás Mazaltepec,-0.7721,0,0,0,32.1,2.8,6.9,15,7.679070113
20532,Oaxaca,Santo Tomás Ocotepec,0.065966683,0,0,0,37.2,3.4,5.5,144,6.814105847
20533,Oaxaca,Santo Tomás Tamazulapan,-0.420020584,0,0,0,36.2,2.7,13.1,22,6.706277672
20534,Oaxaca,San Vicente Coatlán,0.157764834,0,0,0,30.3,3.4,0,26,6.298558201
20535,Oaxaca,San Vicente Lachixío,0.118306552,0,0,0,38.5,3.2,3.7,11,6.21493129
20536,Oaxaca,San Vicente Nuñú,-0.529953144,0,0,0,29.5,2.7,10.5,1,6.111904762
20537,Oaxaca,Silacayoápam,-0.282181651,0,0,0,35.7,3.5,11.6,125,6.865459531
20538,Oaxaca,Sitio de Xitlapehua,-0.176686383,0,0,0,38.7,3.2,8.5,5,6.6
20539,Oaxaca,Soledad Etla,-1.157704697,0,0,0,32.7,2.3,21.1,28,7.972598197
20540,Oaxaca,Villa de Tamazulápam del Progreso,-0.803236847,0,0,0,37,2.4,22.3,35,6.422879906
20541,Oaxaca,Tanetze de Zaragoza,-0.329999531,0,0,0,29.9,2.5,6.6,15,6.975892857
20542,Oaxaca,Taniche,-0.2253,0,0,0,29.7,3.2,6.7,6,7.925
20543,Oaxaca,Tataltepec de Valdés,0.172023809,7.407407407,17.54385965,0,39.1,3,17.6,45,6.658610866
20544,Oaxaca,Teococuilco de Marcos Pérez,-0.679855967,0,0,0,31.6,3,-6,8,7.920634921
20545,Oaxaca,Teotitlán de Flores Magón,-0.793466016,0,0,0,38.6,2.4,24.8,112,6.585274398
20546,Oaxaca,Teotitlán del Valle,-0.493956137,0,0,0,34.2,2.3,9.5,62,7.76760312
20547,Oaxaca,Teotongo,-0.526054048,0,0,0,29.4,3.6,15.7,2,7.34478022
20548,Oaxaca,Tepelmeme Villa de Morelos,-0.134730161,0,0,0,29.3,3.7,9.6,18,5.628885582
20549,Oaxaca,Tezoatlán de Segura y Luna,-0.083332158,0,0,0,35.3,3.2,9.5,144,6.985553212
20550,Oaxaca,San Jerónimo Tlacochahuaya,-0.753232309,0,0,0,34.2,2.5,13.8,44,7.625121418
20551,Oaxaca,Tlacolula de Matamoros,-0.809927383,1.145475372,0.607164542,10.1010101,35,2.2,18.9,724,7.61377648
20552,Oaxaca,Tlacotepec Plumas,-0.571896078,0,0,0,25.7,4.2,9.4,0,6.392857143
20553,Oaxaca,Tlalixtac de Cabrera,-0.785996559,0,0,0,35.1,2.2,16.5,85,7.191266681
20554,Oaxaca,Totontepec Villa de Morelos,0.103375581,0,0,0,34.9,2.9,27.2,68,6.543486916
20555,Oaxaca,Trinidad Zaachila,-0.298468375,0,0,0,33.7,2.6,15.5,19,7.078851401
20556,Oaxaca,La Trinidad Vista Hermosa,-0.489084739,0,0,0,26.5,4.2,12.1,1,6.107142857
20557,Oaxaca,Unión Hidalgo,-0.945196714,0,0,0,32.1,2.5,17.5,47,6.806519217
20558,Oaxaca,Valerio Trujano,-0.650073299,0,0,0,34.1,3.1,13.4,0,7.078761455
20559,Oaxaca,San Juan Bautista Valle Nacional,-0.494166297,0,0,0,38.7,2.8,18.7,47,6.16105103
20560,Oaxaca,Villa Díaz Ordaz,-0.318952008,0,0,0,32.2,2.6,4.9,93,6.946192346
20561,Oaxaca,Yaxe,-0.1547,0,0,0,37.6,2.9,12.5,28,7.557682084
20562,Oaxaca,Magdalena Yodocono de Porfirio Díaz,-0.65463251,0,0,0,37.1,3,20.7,7,6.533882301
20563,Oaxaca,Yogana,0.376141284,0,0,0,33.5,3.5,0,3,6.677777778
20564,Oaxaca,Yutanduchi de Guerrero,0.225276471,0,0,0,32.6,3.6,5,6,6.332475574
20565,Oaxaca,Villa de Zaachila,-0.509065796,0,0,0,35.2,2.2,16.5,148,6.829618203
20566,Oaxaca,San Mateo Yucutindó,0.308782268,0,0,0,38.7,3.6,10,57,8.116888151
20567,Oaxaca,Zapotitlán Lagunas,0.098574976,0,0,0,34.1,3.9,16.8,54,6.698180953
20568,Oaxaca,Zapotitlán Palmas,-0.141627543,0,0,0,32.4,3.6,7.4,51,8.01264881
20569,Oaxaca,Santa Inés de Zaragoza,-0.219480668,0,0,0,26.9,4.2,6.1,4,5.798809524
20570,Oaxaca,Zimatlán de Álvarez,-0.458540932,0.712758375,0,2.747252747,35,2.6,16.4,102,6.927426506
21001,Puebla,Acajete,-0.455415744,0.860585198,1.099706745,0,35.7,2.8,12,1697,6.355178802
21002,Puebla,Acateno,-0.351169706,3.514938489,2.83286119,4.62962963,33.1,2.9,16.3,103,6.991756674
21003,Puebla,Acatlán,-0.761032943,1.257334451,0.544662309,3.636363636,38.9,2.9,20.3,629,6.544281363
21004,Puebla,Acatzingo,-0.514967718,1.088435374,0.660066007,3.100775194,35.7,2.7,11.6,2303,5.892438263
21005,Puebla,Acteopan,0.347867095,0,0,0,34.8,2.4,2.4,46,6.001086957
21006,Puebla,Ahuacatlán,0.296063318,1.037344398,8.196721311,0,35.1,2.9,11.1,287,7.156777124
21007,Puebla,Ahuatlán,-0.103573817,0,0,0,37.4,3.9,8,97,5.955249893
21008,Puebla,Ahuazotepec,-0.762633031,1.261034048,0,1.261034048,32,2.8,18,338,7.843560622
21009,Puebla,Ahuehuetitla,-0.534807321,0,0,0,32.6,3.4,17.9,35,6.667198499
21010,Puebla,Ajalpan,0.193049117,2.97000297,1.006036217,5.801305294,37.6,2.6,10.5,863,5.761663709
21011,Puebla,Albino Zertuche,-0.471025085,0,0,0,32.2,3.1,5.1,30,6.279332195
21012,Puebla,Aljojuca,-0.619012166,0,0,0,33.9,3,15.9,285,7.186566358
21013,Puebla,Altepexi,-0.516272574,0,0,0,29.8,2.3,6.9,305,6.451446015
21014,Puebla,Amixtlán,0.342068905,7.518796992,5.494505495,11.9047619,36.6,3,10.3,140,7.594318182
21015,Puebla,Amozoc,-0.890909364,1.042481105,0.867052023,2.652519894,35.7,2.4,17.7,2076,6.247056482
21016,Puebla,Aquixtla,-0.303880581,1.992031873,0,1.992031873,37.8,3.1,13.5,249,7.775
21017,Puebla,Atempan,-0.214194741,0.462320851,0,1.119820829,36,2.8,13.2,577,6.364763207
21018,Puebla,Atexcal,-0.261707204,0,0,0,35.1,3.4,10.2,91,7.466738013
21019,Puebla,Atlixco,-0.945367177,0.539083558,0.484339684,0.815660685,36.5,2.5,17.3,2819,7.202381052
21020,Puebla,Atoyatempan,-0.423685481,0,0,0,33.6,2.5,11.4,174,6.388217395
21021,Puebla,Atzala,-0.878381596,0,0,0,36.4,3.1,16.3,48,6.94395587
21022,Puebla,Atzitzihuacán,-0.399087188,0,0,0,34.5,3.2,7,202,7.038316996
21023,Puebla,Atzitzintla,0.019415854,0,0,0,34.6,3.2,8.9,266,6.0749774
21024,Puebla,Axutla,-0.579187856,0,0,0,33.4,3.8,11.7,7,7.095566239
21025,Puebla,Ayotoxco de Guerrero,-0.34168473,0,0,0,35.9,2.9,21,156,6.627062004
21026,Puebla,Calpan,-0.326884377,1.560062402,1.754385965,0,36.4,2.9,15.8,297,6.803074253
21027,Puebla,Caltepec,-0.213990208,5.154639175,0,5.154639175,38.2,3.5,12.1,38,6.439321129
21028,Puebla,Camocuautla,0.332300929,0,0,0,34.4,2.8,17.8,86,6.577205882
21029,Puebla,Caxhuacan,-0.073443867,0,0,0,35.5,2.6,18.5,169,6.825480027
21030,Puebla,Coatepec,-0.059804354,0,0,0,35.7,3,25.9,64,7.806347962
21031,Puebla,Coatzingo,-0.438392915,0,0,0,31.5,3.4,10,83,6.435991165
21032,Puebla,Cohetzala,-0.393423772,0,0,0,33.6,3.9,19.1,18,7.37610456
21033,Puebla,Cohuecan,-0.423559269,0,0,0,38.1,2.7,11.6,98,6.580777828
21034,Puebla,Coronango,-0.594908591,0.527704485,0,3.236245955,36.6,2.5,15.4,1248,6.391571133
21035,Puebla,Coxcatlán,-0.380730276,0.769822941,1.340482574,0,39.9,2.6,21,161,6.540026472
21036,Puebla,Coyomeapan,0.576321204,5.780346821,0,5.780346821,36.7,3.1,5.2,94,5.894044979
21037,Puebla,Coyotepec,-0.4835413,0,0,0,27.8,3.7,9.4,52,7.69371345
21038,Puebla,Cuapiaxtla de Madero,-0.416603938,0,0,0,35.3,2.7,8.8,354,6.783588612
21039,Puebla,Cuautempan,0.049035562,3.787878788,0,3.787878788,35.5,3.1,12.5,204,7.031151454
21040,Puebla,Cuautinchán,-0.344895366,0,0,0,36.2,2.8,9.6,283,5.03011571
21041,Puebla,Cuautlancingo,-1.254234853,1.234186979,1.275103602,0,32.6,2.1,21.5,1660,7.290663355
21042,Puebla,Cuayuca de Andrade,-0.069308067,0,0,0,34.8,3.7,13.6,95,6.678636788
21043,Puebla,Cuetzalan del Progreso,0.16111807,0.798934754,0,1.124437781,35.8,2.7,17,655,6.292816035
21044,Puebla,Cuyoaco,-0.602144186,0,0,0,34.5,3,15.7,233,6.645684968
21045,Puebla,Chalchicomula de Sesma,-0.647180142,0,0,0,34.6,2.8,16.9,1419,6.683104266
21046,Puebla,Chapulco,-0.546319851,0,0,0,36.2,2.8,10.9,72,6.164119148
21047,Puebla,Chiautla,-0.665200777,0,0,0,36.5,3,17.4,535,6.920895393
21048,Puebla,Chiautzingo,-0.805095779,0,0,0,35.6,2.7,16.1,355,6.699947111
21049,Puebla,Chiconcuautla,0.463474631,3.861003861,6.097560976,2.227171492,34.8,3.3,3.2,268,6.140261113
21050,Puebla,Chichiquila,0.225834243,0.999000999,0,1.278772379,38.4,3.2,10.5,281,6.344188451
21051,Puebla,Chietla,-0.765414899,0,0,0,32.8,2.9,19.6,710,7.000680783
21052,Puebla,Chigmecatitlán,-0.163033822,0,0,0,38.4,2.7,9.6,22,5.604076479
21053,Puebla,Chignahuapan,-0.63627775,0.399680256,0,0.959692898,34.3,2.8,15.8,3173,7.795621932
21054,Puebla,Chignautla,-0.351957473,0.866551127,1.355932203,0,34.6,2.8,11.9,671,7.188075475
21055,Puebla,Chila,-0.289415961,4.132231405,0,4.132231405,36.8,3.4,15.9,68,7.34488025
21056,Puebla,Chila de la Sal,-0.366087308,0,0,0,32.7,3.9,11.5,15,7.152639517
21057,Puebla,Honey,-0.118340748,0,0,0,34,3.2,10.3,365,7.274612151
21058,Puebla,Chilchotla,0.172421815,3.006012024,0,5.281690141,35.6,3.5,9.7,403,6.495593305
21059,Puebla,Chinantla,-0.601648177,0,0,0,33.1,3.4,20.3,36,6.908569789
21060,Puebla,Domingo Arenas,-0.415800058,0,0,0,36.5,3,8,261,5.783734788
21061,Puebla,Eloxochitlán,0.673609503,3.824091778,0,3.824091778,36.9,3,9.4,96,6.155471816
21062,Puebla,Epatlán,-0.697196931,0,0,0,35.5,3.2,13.7,101,7.112692572
21063,Puebla,Esperanza,-0.598163779,0,0,0,32.7,2.8,14.2,393,6.484107927
21064,Puebla,Francisco Z. Mena,-0.398330006,1.239157373,4.149377593,0,32.8,3.1,20.1,361,7.21511159
21065,Puebla,General Felipe Ángeles,-0.399761807,0,0,0,34.6,2.9,8.9,564,6.064500792
21066,Puebla,Guadalupe,-0.356618356,0,0,0,39,3.6,16.3,72,6.716220987
21067,Puebla,Guadalupe Victoria,-0.524154311,0.864304235,1.256281407,0,34.5,3.1,14.8,374,6.108471568
21068,Puebla,Hermenegildo Galeana,0.259768165,0,0,0,36.8,3,15.3,150,7.581838796
21069,Puebla,Huaquechula,-0.497149572,1.386962552,0,2.247191011,36.8,3.1,9.3,598,6.289716939
21070,Puebla,Huatlatlauca,-0.012390938,0,0,0,37.6,3.2,8,151,7.12896902
21071,Puebla,Huauchinango,-0.610662607,0.371195249,0.318572794,0.554323725,36.1,2.5,17,2449,6.865928901
21072,Puebla,Huehuetla,0.610404487,0,0,0,34.7,2.8,13.3,319,6.03268566
21073,Puebla,Huehuetlán el Chico,-0.538424127,0,0,0,35.5,3.2,18,149,6.930492816
21074,Puebla,Huejotzingo,-0.932932882,1.129092962,1.108893324,1.242236025,35.4,2.4,18.7,1961,6.809671017
21075,Puebla,Hueyapan,-0.063949562,0.933706816,0,1.706484642,32.9,2.8,12.7,200,6.651799407
21076,Puebla,Hueytamalco,-0.287391232,0,0,0,34.8,2.8,14.8,497,7.018404336
21077,Puebla,Hueytlalpan,0.474688315,0,0,0,39.4,2.9,15,155,6.530095421
21078,Puebla,Huitzilan de Serdán,0.497148369,0,0,0,35.8,3,8.8,401,5.986183677
21079,Puebla,Huitziltepec,-0.76982942,4.716981132,0,11.76470588,37.1,2.6,12.7,94,6.845983626
21080,Puebla,Atlequizayan,0.156556936,0,0,0,36.7,2.7,21.1,76,6.361776062
21081,Puebla,Ixcamilpa de Guerrero,-0.252980027,0,0,0,35.5,3.8,14.3,59,6.530635873
21082,Puebla,Ixcaquixtla,-0.669669925,0,0,0,35.9,2.8,15.6,265,7.378297882
21083,Puebla,Ixtacamaxtitlán,-0.141048085,0,0,0,38.5,3.4,18.2,667,7.468875597
21084,Puebla,Ixtepec,0.402183688,0,0,0,37.1,2.7,14.4,358,7.309212517
21085,Puebla,Izúcar de Matamoros,-0.893254167,0.72503172,0.84015963,0,37.2,2.7,17.5,2102,6.608131722
21086,Puebla,Jalpan,-0.159251192,1.406469761,0,1.406469761,36.2,3,16.5,351,7.194050938
21087,Puebla,Jolalpan,-0.193276978,0,0,0,35.3,3.2,10,93,6.423317233
21088,Puebla,Jonotla,-0.064596781,2.865329513,0,2.865329513,35.8,3,15.8,117,6.609443571
21089,Puebla,Jopala,0.155044718,1.269035533,4.237288136,0,37.1,3,11.2,282,6.586314153
21090,Puebla,Juan C. Bonilla,-0.736913576,0,0,0,34.5,2.6,15.8,397,6.605566392
21091,Puebla,Juan Galindo,-0.963195878,0,0,0,35.5,2.3,17.1,136,7.212654469
21092,Puebla,Juan N. Méndez,-0.165942562,0,0,0,33.6,3.6,8,167,6.485658566
21093,Puebla,Lafragua,-0.24879664,2.427184466,0,2.427184466,32.9,3.5,16.8,245,7.236877095
21094,Puebla,Libres,-0.709966542,0.42973786,0.908265213,0,36.2,2.9,16.6,499,6.456445679
21095,Puebla,La Magdalena Tlatlauquitepec,-0.5151,0,0,0,35.6,2.9,15.8,40,6.779166667
21096,Puebla,Mazapiltepec de Juárez,-0.709011964,0,0,0,31.6,2.8,14.6,99,7.291626574
21097,Puebla,Mixtla,-0.984232852,0,0,0,41.6,2.7,21.2,30,6.550585988
21098,Puebla,Molcaxac,-0.22759405,0,0,0,36.4,3,12.5,260,6.535402154
21099,Puebla,Cañada Morelos,-0.252596623,0,0,0,33.1,3.1,11.9,291,6.363556318
21100,Puebla,Naupan,0.166338416,0,0,0,37.3,2.9,7.6,282,6.431850608
21101,Puebla,Nauzontla,-0.307203585,0,0,0,35.6,2.9,14.9,136,7.923236715
21102,Puebla,Nealtican,-0.608583831,0,0,0,35.4,3,9,415,6.391150719
21103,Puebla,Nicolás Bravo,-0.361282626,0,0,0,37,2.9,11.4,70,6.718709273
21104,Puebla,Nopalucan,-0.568934981,1.105583195,1.237623762,0,34.8,2.8,15.5,465,6.673401553
21105,Puebla,Ocotepec,-0.510774073,0,0,0,36.2,3.3,17.4,116,7.316093692
21106,Puebla,Ocoyucan,-0.11281986,0,0,0,39.1,2.9,11.1,1069,5.772575347
21107,Puebla,Olintla,0.804940289,1.597444089,0,1.597444089,35.3,3.1,14.5,299,5.756311998
21108,Puebla,Oriental,-0.716726667,0,0,0,35.4,2.8,14.8,267,6.38666662
21109,Puebla,Pahuatlán,0.050125289,0,0,0,35.9,2.9,10.9,380,6.510743535
21110,Puebla,Palmar de Bravo,-0.234586371,0.863557858,1.070090958,0,37.3,3,12.6,687,5.798304447
21111,Puebla,Pantepec,-0.009307844,1.839926403,0,2.212389381,34.7,2.9,15.9,409,6.970083992
21112,Puebla,Petlalcingo,-0.298314443,1.811594203,0,4.444444444,36.9,3.4,12.9,160,6.444156443
21113,Puebla,Piaxtla,-0.523861985,0,0,0,34.6,3.7,17.2,68,6.93609287
21114,Puebla,Puebla,-1.334894276,0.386939048,0.383880586,0.588581519,37.4,2,20.2,53939,7.555705866
21115,Puebla,Quecholac,-0.237965587,0.906618314,1.072961373,0,34.1,2.9,8.2,1148,6.486459889
21116,Puebla,Quimixtlán,0.123265015,3.264417845,0,3.264417845,38.5,3.4,9.4,278,5.964239758
21117,Puebla,Rafael Lara Grajales,-0.928833305,0,0,0,35.6,2.6,15.9,253,7.077242807
21118,Puebla,Los Reyes de Juárez,-0.574262995,0.619578686,1.006036217,0,34.6,2.8,10.1,1037,6.450553668
21119,Puebla,San Andrés Cholula,-1.16176632,0.450045005,0.26157468,1.610305958,37.4,1.9,16.5,2554,7.159100291
21120,Puebla,San Antonio Cañada,0.232454521,4.329004329,0,4.329004329,40.8,2.8,8.7,70,6.184589464
21121,Puebla,San Diego la Mesa Tochimiltzingo,-0.001703534,0,0,0,32.1,3.3,12.5,19,6.970432692
21122,Puebla,San Felipe Teotlalcingo,-0.872093603,0,0,0,34.2,2.7,19.6,210,6.713781886
21123,Puebla,San Felipe Tepatlán,0.373689272,0,0,0,35,3.2,9.4,162,7.72690898
21124,Puebla,San Gabriel Chilac,-0.188925917,0,0,0,36.8,2.5,11.6,167,6.209455457
21125,Puebla,San Gregorio Atzompa,-1.029471444,0,0,0,35.3,2.3,19.4,245,6.681592191
21126,Puebla,San Jerónimo Tecuanipan,-0.44079667,4.366812227,0,4.366812227,37.3,2.9,11.5,129,6.224240717
21127,Puebla,San Jerónimo Xayacatlán,-0.383507784,0,0,0,33,3.6,10.2,57,6.668448994
21128,Puebla,San José Chiapa,-0.596412341,0,0,0,34.1,2.9,13.2,197,7.06254185
21129,Puebla,San José Miahuatlán,-0.438656075,1.422475107,2.127659574,0,31.2,2.9,6,182,6.834901623
21130,Puebla,San Juan Atenco,-0.613456733,4.716981132,0,4.716981132,32.5,3,15.2,125,6.447921369
21131,Puebla,San Juan Atzompa,-0.661,0,0,0,31.7,3.4,8.9,29,7.285790598
21132,Puebla,San Martín Texmelucan,-1.115708705,0.681353623,0.436300175,1.554404145,34.2,2.3,19.2,4387,7.178311073
21133,Puebla,San Martín Totoltepec,-0.699366359,0,0,0,31.5,3.7,13.9,16,6.812135781
21134,Puebla,San Matías Tlalancaleca,-0.887113941,0.871839582,1.076426265,0,33,2.6,16.8,625,6.72822062
21135,Puebla,San Miguel Ixitlán,-0.266218089,0,0,0,27.2,3.6,4.6,11,6.474305556
21136,Puebla,San Miguel Xoxtla,-1.184693223,0,0,0,33.7,2.4,21.6,197,7.077187636
21137,Puebla,San Nicolás Buenos Aires,-0.434416799,1.490312966,0,4.854368932,31.7,3.1,10.5,515,7.848983016
21138,Puebla,San Nicolás de los Ranchos,-0.383484922,0,0,0,33.6,3,11.5,247,6.212614788
21139,Puebla,San Pablo Anicano,-0.494297355,0,0,0,40.4,3,24.9,44,7.063632549
21140,Puebla,San Pedro Cholula,-1.114917897,0.938086304,0.987816925,0,36,2.2,18.2,3186,6.826167743
21141,Puebla,San Pedro Yeloixtlahuaca,-0.582650191,0,0,0,38.4,3.6,22.7,38,7.128743555
21142,Puebla,San Salvador el Seco,-0.468810872,0.53390283,0,1.712328767,33.6,2.8,13.8,1409,6.963430867
21143,Puebla,San Salvador el Verde,-0.905963764,1.163467132,1.273074475,0,34,2.5,17.2,877,6.794880435
21144,Puebla,San Salvador Huixcolotla,-0.58644363,0.828500414,0.882612533,0,31.3,2.3,9.8,988,6.83460023
21145,Puebla,San Sebastián Tlacotepec,0.378511844,3.738317757,0,3.738317757,38.8,3.2,7.8,136,6.411367328
21146,Puebla,Santa Catarina Tlaltempan,-0.0996,0,0,0,29.1,3.8,5.3,26,6.875
21147,Puebla,Santa Inés Ahuatempan,-0.15724995,0,0,0,32.8,3.3,12.3,186,6.468954325
21148,Puebla,Santa Isabel Cholula,-0.318195224,0,0,0,37.1,2.9,7.2,251,5.771539124
21149,Puebla,Santiago Miahuatlán,-0.424963279,2.093510119,3.472222222,0,37.3,2.5,11.9,188,6.506317511
21150,Puebla,Huehuetlán el Grande,0.032967946,3.521126761,0,3.521126761,34.3,3.6,7.1,223,5.861691658
21151,Puebla,Santo Tomás Hueyotlipan,-0.812785117,2.976190476,3.03030303,0,37.2,2.7,14.5,198,7.093276553
21152,Puebla,Soltepec,-0.529329916,1.351351351,0,2.341920375,33.8,3,18.5,464,6.884467607
21153,Puebla,Tecali de Herrera,-0.758754655,1.038421599,1.618122977,0,34.3,2.6,15.9,553,6.75273144
21154,Puebla,Tecamachalco,-0.737564307,0.913659205,1.157407407,0,36.8,2.5,17,2123,6.749367272
21155,Puebla,Tecomatlán,-0.58992262,0,0,0,44.3,2.9,14.2,99,6.635640295
21156,Puebla,Tehuacán,-0.992967249,0.524714031,0.550206327,0,37.7,2.2,18.3,2868,6.400355182
21157,Puebla,Tehuitzingo,-0.350987968,1.402524544,2.136752137,0,35,3.4,16.7,250,6.267009754
21158,Puebla,Tenampulco,-0.259740003,0,0,0,31.4,3,27.1,123,7.747986654
21159,Puebla,Teopantlán,0.115926367,6.578947368,0,23.80952381,35.5,3.5,1.5,84,6.304487838
21160,Puebla,Teotlalco,-0.593542294,0,0,0,34.9,3.1,15.8,29,6.586728111
21161,Puebla,Tepanco de López,-0.518325503,2.281368821,3.567181926,0,37.5,2.7,16.6,187,7.104812483
21162,Puebla,Tepango de Rodríguez,0.315080042,0,0,0,42.6,2.7,10.1,55,5.907466987
21163,Puebla,Tepatlaxco de Hidalgo,-0.514919017,2.27014756,2.275312856,0,35,2.8,8.1,492,6.238031747
21164,Puebla,Tepeaca,-0.762188499,2.232765839,2.418379686,1.814882033,37.5,2.6,15.6,2002,6.14602745
21165,Puebla,Tepemaxalco,-0.028591323,0,0,0,42.6,3.6,13.4,28,5.13422619
21166,Puebla,Tepeojuma,-0.521835415,0,0,0,34.7,3.2,13.6,214,6.781405274
21167,Puebla,Tepetzintla,0.434247236,0,0,0,34.5,3.2,4.5,184,6.446934987
21168,Puebla,Tepexco,-0.018084696,0,0,0,38.6,2.9,9.4,187,6.113822485
21169,Puebla,Tepexi de Rodríguez,-0.288296601,1.447178003,0,2.936857562,35.6,3,19.3,992,7.312485715
21170,Puebla,Tepeyahualco,-0.513607517,0.825082508,0,0.874125874,33.8,3.1,15,534,6.792958836
21171,Puebla,Tepeyahualco de Cuauhtémoc,-0.882180386,0,0,0,36.8,2.4,12.8,75,7.416921019
21172,Puebla,Tetela de Ocampo,-0.2291599,1.532175689,0,2.892960463,36.9,3,12.8,922,7.232565561
21173,Puebla,Teteles de Avila Castillo,-0.997567657,0,0,0,36.7,2.3,21.3,69,7.031395688
