cve,entidad,pob
962,Nuevo León,0
963,Nuevo León,5.376344086
964,Nuevo León,0.377073906
965,Nuevo León,0.837871806
966,Nuevo León,0
967,Nuevo León,0
968,Nuevo León,0.608710088
969,Nuevo León,0
970,Nuevo León,0
971,Nuevo León,0
972,Nuevo León,0.483091787
973,Nuevo León,0.482991789
974,Nuevo León,0
975,Nuevo León,0
976,Nuevo León,2.93255132
977,Nuevo León,0
978,Nuevo León,0.411725955
979,Nuevo León,0
980,Nuevo León,0.559284116
981,Nuevo León,0
982,Nuevo León,0
983,Nuevo León,0
984,Nuevo León,0
985,Nuevo León,0
986,Nuevo León,0.387101769
987,Nuevo León,0
988,Nuevo León,0
989,Nuevo León,0
990,Nuevo León,0
991,Nuevo León,0
992,Nuevo León,0.51072523
993,Nuevo León,0.124851739
994,Nuevo León,0
995,Nuevo León,0.481386393
996,Nuevo León,0
997,Nuevo León,11.76470588
998,Nuevo León,0
999,Oaxaca,0
1000,Oaxaca,0.536480687
1001,Oaxaca,0
1002,Oaxaca,0
1003,Oaxaca,1.642036125
1004,Oaxaca,0.546448087
1005,Oaxaca,0
1006,Oaxaca,0
1007,Oaxaca,9.090909091
1008,Oaxaca,0
1009,Oaxaca,0
1010,Oaxaca,2.528445006
1011,Oaxaca,0
1012,Oaxaca,1.209189843
1013,Oaxaca,0
1014,Oaxaca,7.692307692
1015,Oaxaca,0
1016,Oaxaca,0
1017,Oaxaca,0
1018,Oaxaca,0
1019,Oaxaca,0
1020,Oaxaca,0
1021,Oaxaca,0
1022,Oaxaca,0
1023,Oaxaca,1.404494382
1024,Oaxaca,2.114164905
1025,Oaxaca,10.1010101
1026,Oaxaca,1.366120219
1027,Oaxaca,3.745318352
1028,Oaxaca,2.551020408
1029,Oaxaca,2.398081535
1030,Oaxaca,0
1031,Oaxaca,0
1032,Oaxaca,0
1033,Oaxaca,0
1034,Oaxaca,0
1035,Oaxaca,0
1036,Oaxaca,0
1037,Oaxaca,0
1038,Oaxaca,7.90513834
1039,Oaxaca,2.071465562
1040,Oaxaca,1.672240803
1041,Oaxaca,0.316455696
1042,Oaxaca,0.99950025
1043,Oaxaca,0
1044,Oaxaca,0
1045,Oaxaca,0
1046,Oaxaca,23.80952381
1047,Oaxaca,0
1048,Oaxaca,0
1049,Oaxaca,0
1050,Oaxaca,0
1051,Oaxaca,0
1052,Oaxaca,0
1053,Oaxaca,0
1054,Oaxaca,0
1055,Oaxaca,1.901140684
1056,Oaxaca,0
1057,Oaxaca,0.427715997
1058,Oaxaca,0
1059,Oaxaca,0
1060,Oaxaca,0
1061,Oaxaca,0
1062,Oaxaca,0
1063,Oaxaca,0
1064,Oaxaca,0
1065,Oaxaca,0.292098729
1066,Oaxaca,0
1067,Oaxaca,0
1068,Oaxaca,0
1069,Oaxaca,5.780346821
